time,system_configuration,num_beams,num_bins,pings_per_ensemble,depth_bin_length,blanking_distance,low_correlation_threshold,percent_good_minimum,error_velocity_threshold,coordinate_transformation,heading_alignment,heading_bias,sensor_source,bin0_distance,transmit_pulse_length,ensemble_number,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_minute,rtc_second,rtc_hundredths,bit_result,speed_of_sound,depth,heading,pitch,roll,salinity,temperature,min_ping_wait_minutes,min_ping_wait_seconds,min_ping_wait_hundredths,heading_standard_deviation,pitch_standard_deviation,roll_standard_deviation,adc_rounded_voltage,pressure,pressure_variance,rel_vel_pressure_u,rel_vel_pressure_v,rel_vel_pressure_w,rel_vel_dvl_u,rel_vel_dvl_v,rel_vel_dvl_w,ocn_vel_u,ocn_vel_v,ocn_vel_w,abs_vel_btm_u,abs_vel_btm_v,abs_vel_btm_w,delta_x,delta_y,delta_z,delta_t,delta_z_pressure,delta_pitch,rel_pos_x,rel_pos_y,rel_pos_z,rel_pos_x_dvl_dr,rel_pos_y_dvl_dr,rel_pos_z_dvl_dr,origin_x,origin_y,angle_of_attack,num_good_vel_bins,bathy_factor_depth,bathy_factor_slope,bathy_factor_orient,vel_bin0_beam0,vel_bin0_beam1,vel_bin0_beam2,vel_bin0_beam3,vel_bin1_beam0,vel_bin1_beam1,vel_bin1_beam2,vel_bin1_beam3,vel_bin2_beam0,vel_bin2_beam1,vel_bin2_beam2,vel_bin2_beam3,vel_bin3_beam0,vel_bin3_beam1,vel_bin3_beam2,vel_bin3_beam3,vel_bin4_beam0,vel_bin4_beam1,vel_bin4_beam2,vel_bin4_beam3,vel_bin5_beam0,vel_bin5_beam1,vel_bin5_beam2,vel_bin5_beam3,vel_bin6_beam0,vel_bin6_beam1,vel_bin6_beam2,vel_bin6_beam3,vel_bin7_beam0,vel_bin7_beam1,vel_bin7_beam2,vel_bin7_beam3,vel_bin8_beam0,vel_bin8_beam1,vel_bin8_beam2,vel_bin8_beam3,vel_bin9_beam0,vel_bin9_beam1,vel_bin9_beam2,vel_bin9_beam3,vel_bin10_beam0,vel_bin10_beam1,vel_bin10_beam2,vel_bin10_beam3,vel_bin11_beam0,vel_bin11_beam1,vel_bin11_beam2,vel_bin11_beam3,vel_bin12_beam0,vel_bin12_beam1,vel_bin12_beam2,vel_bin12_beam3,vel_bin13_beam0,vel_bin13_beam1,vel_bin13_beam2,vel_bin13_beam3,vel_bin14_beam0,vel_bin14_beam1,vel_bin14_beam2,vel_bin14_beam3,vel_bin15_beam0,vel_bin15_beam1,vel_bin15_beam2,vel_bin15_beam3,vel_bin16_beam0,vel_bin16_beam1,vel_bin16_beam2,vel_bin16_beam3,vel_bin17_beam0,vel_bin17_beam1,vel_bin17_beam2,vel_bin17_beam3,vel_bin18_beam0,vel_bin18_beam1,vel_bin18_beam2,vel_bin18_beam3,vel_bin19_beam0,vel_bin19_beam1,vel_bin19_beam2,vel_bin19_beam3,btm_pings_per_ensemble,btm_bottom_track_mode,btm_max_error_velocity,btm_beam0_range,btm_beam1_range,btm_beam2_range,btm_beam3_range,btm_beam0_velocity,btm_beam1_velocity,btm_beam2_velocity,btm_beam3_velocity,btm_beam0_rssi,btm_beam1_rssi,btm_beam2_rssi,btm_beam3_rssi
1628274942.000097,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,756.0,21.0,8.0,6.0,14.0,35.0,42.0,97.0,0.0,1500.0,5.300000000000001,201.8,11.5,-2.3000000000000003,35.0,23.27,0.0,0.0,8.0,0.0,11.700000000000001,2.3000000000000003,13.0,0.0,0.0,-0.31942616787909855,-0.7986223932699943,-0.174996276279054,-0.014999999999999986,0.447,-0.04,0.0,0.0,0.0,0.003999999999999976,0.538,-0.021,0.01600034046173086,2.1520457921028138,-0.08400178742408752,4.000085115432739,-0.6999999999999993,0.0,0.0,0.0,0.0,-66.33898411893853,663.6699514949315,5.100000000000001,0.0,661.5179057028287,0.0,5.0,14.323252968096721,14.03891803564795,-24.461292061892536,0.030000000000000027,-0.5120000000000001,-0.018000000000000002,-0.022,0.061000000000000026,-0.5360000000000001,-0.016,0.007,0.014999999999999986,-0.447,-0.04,-0.015,-0.0020000000000000018,-0.518,-0.023,0.002,-0.048000000000000015,-0.515,-0.026000000000000002,0.045,,,,,,,,,,,,,,,,,,,,,-0.08600000000000001,-0.217,-0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,8.540000000000001,9.05,8.540000000000001,8.99,-0.003999999999999976,-0.538,-0.021,-0.001,96.38,99.42999999999999,97.6,90.89
1628274947.000094,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,757.0,21.0,8.0,6.0,14.0,35.0,47.0,94.0,0.0,1500.0,5.1000000000000005,203.9,2.09,-2.6,35.0,23.27,0.0,0.0,8.0,0.0,2.1,2.6,13.0,0.0,0.0,-0.4440692977244691,-1.0020993279648114,-0.04000002479554763,-0.032999999999999974,0.497,-0.033,0.0,0.0,0.0,0.015000000000000013,0.537,-0.02,0.07499995350837714,2.6849983355998996,-0.09999993801116944,4.999996900558472,-0.20000000000000018,-9.41,0.0,0.0,0.0,-66.26398416543014,666.3549498305314,4.900000000000001,0.0,663.6699514949315,0.0,5.0,13.855467312012447,2.715481174487611,-27.604075300522116,0.017999999999999988,-0.531,-0.009000000000000001,0.02,0.05800000000000005,-0.53,-0.005,0.004,0.032999999999999974,-0.497,-0.033,-0.037,-0.034,-0.534,-0.017,-0.005,-0.006000000000000005,-0.559,0.007,0.001,,,,,,,,,,,,,,,,,0.16600000000000006,-0.41300000000000003,-0.069,-0.329,-0.081,-0.394,0.062,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,8.56,9.05,8.66,8.77,-0.015000000000000013,-0.537,-0.02,-0.001,95.77,89.67,100.03999999999999,92.72
1628274952.000068,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,758.0,21.0,8.0,6.0,14.0,35.0,52.0,68.0,0.0,1500.0,5.1000000000000005,205.89000000000001,-3.39,-1.49,35.0,23.27,0.0,0.0,8.0,0.0,3.4000000000000004,1.5,14.0,0.0,0.0,,,,-0.05399999999999999,0.397,-0.044,0.0,0.0,0.0,-0.0020000000000000018,0.49399999999999994,-0.003,-0.009999948024749765,2.4699871621131892,-0.014999922037124634,4.999974012374878,0.0,-5.48,0.0,0.0,0.0,-66.2739841134549,668.8249369926446,4.900000000000001,0.0,666.3549498305314,0.0,5.0,14.005866913862992,7.077705781060097,164.79902939084135,0.066,-0.4889999999999999,0.01,-0.013000000000000001,0.07499999999999998,-0.49,0.003,0.027,0.05399999999999999,-0.397,-0.044,-0.008,-0.014999999999999958,-0.478,-0.008,-0.009000000000000001,0.025999999999999995,-0.40800000000000003,0.055,-0.05,,,,,,,,,,,,,,,,,,,,,-0.02700000000000001,-0.24699999999999997,0.024,-0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,8.64,9.14,9.18,8.540000000000001,0.0020000000000000018,-0.49399999999999994,-0.003,0.0,99.42999999999999,89.06,100.64999999999999,89.06
1628274957.000041,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,759.0,21.0,8.0,6.0,14.0,35.0,57.0,41.0,0.0,1500.0,5.5,206.0,-0.1,-1.49,35.0,23.25,0.0,0.0,8.0,0.0,0.1,1.5,14.0,0.0,0.0,-20.09354112355707,-41.197864556560624,0.0800004310631136,-0.057999999999999996,0.37799999999999995,-0.042,0.0,0.0,0.0,-0.004000000000000031,0.43599999999999994,-0.014,-0.0199998922348024,2.1799882535934447,-0.06999962282180787,4.9999730587005615,0.39999999999999947,3.29,0.0,0.0,0.0,-66.29398400568971,671.004925246238,5.300000000000001,0.0,668.8249369926446,0.0,5.0,14.53417061494602,4.27717904698489,159.76441166615007,0.04400000000000001,-0.413,-0.013000000000000001,0.034,0.07599999999999998,-0.41,-0.01,-0.03,0.057999999999999996,-0.37799999999999995,-0.042,0.056,0.0010000000000000009,-0.402,-0.022,0.022,-0.03599999999999999,-0.27799999999999997,0.052000000000000005,-0.041,,,,,,,,,,,,,,,,,,,,,-0.040999999999999995,-0.24399999999999997,-0.007,0.14200000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,8.86,9.21,9.44,8.68,0.004000000000000031,-0.43599999999999994,-0.014,-0.001,98.21,92.11,96.38,95.77
1628274962.000026,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,760.0,21.0,8.0,6.0,14.0,36.0,2.0,26.0,0.0,1500.0,5.300000000000001,205.19,4.19,-1.3,35.0,23.25,0.0,0.0,8.0,0.0,4.2,1.3,13.0,0.0,0.0,-0.23239039230971725,-0.49407853623185183,-0.04000012016332471,-0.096,0.38,-0.043000000000000003,0.0,0.0,0.0,-0.005999999999999978,0.42500000000000004,-0.018000000000000002,-0.029999909877776988,2.124993616342545,-0.0899997296333313,4.999984979629517,-0.1999999999999993,4.29,0.0,0.0,0.0,-66.32398391556748,673.1299188625806,5.100000000000001,0.0,671.004925246238,0.0,5.0,14.468658456124516,3.786797139722326,-46.14011633174071,0.032999999999999974,-0.371,-0.014,0.036000000000000004,0.058000000000000024,-0.4179999999999999,-0.016,-0.012,0.096,-0.38,-0.043000000000000003,0.038,-2.7755575615628914e-17,-0.406,-0.013000000000000001,0.016,0.07500000000000001,-0.382,0.016,0.031,,,,,,,,,,,,,,,,,,,,,-0.04300000000000001,-0.338,-0.017,-0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,8.93,9.42,9.21,9.09,0.005999999999999978,-0.42500000000000004,-0.018000000000000002,0.0,93.33,98.82,96.99,88.45
1628274966.000099,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,761.0,21.0,8.0,6.0,14.0,36.0,6.0,99.0,0.0,1500.0,5.0,204.49,4.09,-1.3,35.0,23.27,0.0,0.0,8.0,0.0,4.1000000000000005,1.3,13.0,0.0,0.0,-0.4347851572816954,-0.9544903864580996,-0.07499863209835177,-0.08300000000000002,0.42499999999999993,-0.038,0.0,0.0,0.0,-0.01200000000000001,0.459,-0.025,-0.0480008754730225,1.8360334868431092,-0.10000182390213014,4.000072956085205,-0.3000000000000007,-0.10000000000000053,0.0,0.0,0.0,-66.3719847910405,674.9659523494237,4.800000000000001,0.0,673.1299188625806,0.0,5.0,14.26936839188492,3.9066132543038963,-42.68173115747556,-0.0010000000000000009,-0.42900000000000005,-0.033,0.007,0.05100000000000002,-0.455,-0.027,0.032,0.08300000000000002,-0.42499999999999993,-0.038,-0.001,0.0,-0.456,-0.024,-0.026000000000000002,-0.009000000000000008,-0.45300000000000007,-0.019,0.043000000000000003,,,,,,,,,,,,,,,,,,,,,-0.056999999999999995,-0.325,-0.007,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,9.05,9.52,9.27,9.200000000000001,0.01200000000000001,-0.459,-0.025,0.0,93.94,96.99,90.28,88.45
1628274971.000073,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,762.0,21.0,8.0,6.0,14.0,36.0,11.0,73.0,0.0,1500.0,4.6000000000000005,204.3,0.6900000000000001,-2.0,35.0,23.29,0.0,0.0,8.0,0.0,0.7000000000000001,2.0,13.0,0.0,0.0,-2.733567380906428,-6.0541806519384,-0.080000415804163,-0.05199999999999999,0.45699999999999996,-0.036000000000000004,0.0,0.0,0.0,0.005000000000000032,0.499,-0.019,0.02499987006187455,2.494987032175064,-0.09499950623512268,4.999974012374878,-0.39999999999999947,-3.4,0.0,0.0,0.0,-66.34698492097863,677.4609393815988,4.400000000000001,0.0,674.9659523494237,0.0,5.0,13.943962099345317,1.262451285025686,178.48117396978833,0.019000000000000017,-0.478,-0.006,-0.007,0.049000000000000016,-0.49199999999999994,-0.015,-0.004,0.05199999999999999,-0.45699999999999996,-0.036000000000000004,-0.021,-0.015000000000000041,-0.491,-0.023,0.029,-0.01999999999999999,-0.481,-0.007,-0.029,,,,,,,,,,,,,,,,,,,,,-0.072,-0.288,-0.019,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,9.11,9.58,9.55,9.200000000000001,-0.005000000000000032,-0.499,-0.019,0.0,93.94,92.11,99.42999999999999,95.16
1628274976.000056,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,763.0,21.0,8.0,6.0,14.0,36.0,16.0,56.0,0.0,1500.0,4.800000000000001,205.39000000000001,0.2,-1.3,35.0,23.27,0.0,0.0,8.0,0.0,0.2,1.3,13.0,0.0,0.0,4.913424498724742,10.352310667406973,0.040000135422211446,-0.04300000000000001,0.46199999999999997,-0.016,0.0,0.0,0.0,-0.018000000000000016,0.5189999999999999,-0.01,-0.08999969530105599,2.594991214513778,-0.049999830722808836,4.999983072280884,0.20000000000000018,-0.49000000000000005,0.0,0.0,0.0,-66.43698461627969,680.0559305961126,4.600000000000001,0.0,677.4609393815988,0.0,5.0,14.385140035461655,2.506608645559073,-173.26289839015547,-0.001999999999999974,-0.49599999999999994,-0.007,-0.023,0.07199999999999998,-0.489,-0.016,-0.022,0.04300000000000001,-0.46199999999999997,-0.016,-0.006,0.055999999999999966,-0.452,-0.053,0.035,0.05099999999999999,-0.46099999999999997,-0.029,-0.063,0.142,-0.519,0.109,,,,,,,,,,,,,,,,,,-0.117,-0.45599999999999996,-0.023,-0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,9.35,9.86,9.82,9.370000000000001,0.018000000000000016,-0.5189999999999999,-0.01,0.0,90.89,94.55,96.38,90.89
1628274981.000029,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,764.0,21.0,8.0,6.0,14.0,36.0,21.0,29.0,0.0,1500.0,4.6000000000000005,206.59,1.3,-1.8900000000000001,35.0,23.27,0.0,0.0,8.0,0.0,1.3,1.9000000000000001,13.0,0.0,0.0,-0.7889692679457908,-1.5762222900666947,-0.04000021553155688,-0.09900000000000003,0.511,-0.022,0.0,0.0,0.0,-0.0020000000000000018,0.531,-0.024,-0.009999946117401131,2.6549856941699983,-0.11999935340881347,4.9999730587005615,-0.20000000000000018,1.1,0.0,0.0,0.0,-66.44698456239709,682.7109162902826,4.400000000000001,0.0,680.0559305961126,0.0,5.0,14.323957453928376,1.798272586040802,-105.9635633236168,0.020000000000000018,-0.515,-0.021,0.01,0.065,-0.544,-0.029,0.009000000000000001,0.09900000000000003,-0.511,-0.022,-0.012,-0.020999999999999963,-0.48199999999999993,-0.038,0.015,-0.00799999999999998,-0.5209999999999999,-0.024,0.033,0.015999999999999986,-0.515,0.053,,,,,,,,,,,,,,,,,,-0.013999999999999999,-0.249,-0.029,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,9.42,10.14,9.81,9.620000000000001,0.0020000000000000018,-0.531,-0.024,-0.001,94.55,96.38,96.99,91.5
1628274986.000001,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,765.0,21.0,8.0,6.0,14.0,36.0,26.0,1.0,0.0,1500.0,4.3,207.1,1.8900000000000001,-1.69,35.0,23.25,0.0,0.0,8.0,0.0,1.9000000000000001,1.7000000000000002,13.0,0.0,0.0,-0.8283009433820321,-1.6186419695658745,-0.06000033760260773,-0.09399999999999994,0.493,-0.005,0.0,0.0,0.0,-0.013000000000000012,0.5369999999999999,-0.008,-0.06499963426589972,2.684984892368316,-0.03999977493286133,4.999971866607666,-0.3000000000000007,0.5900000000000001,0.0,0.0,0.0,-66.511984196663,685.395901182651,4.1000000000000005,0.0,682.7109162902826,0.0,6.0,14.084751341486037,1.7318923771989767,-86.71567813744348,0.08899999999999997,-0.516,-0.014,0.008,0.064,-0.524,-0.013000000000000001,-0.002,0.09399999999999994,-0.493,-0.005,0.025,0.07000000000000003,-0.48200000000000004,-0.027,0.039,0.030999999999999972,-0.495,-0.012,0.067,0.05700000000000002,-0.5,0.07,-0.014,,,,,,,,,,,,,,,,,0.016000000000000014,-0.396,0.038,-0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,9.5,10.13,9.89,9.69,0.013000000000000012,-0.5369999999999999,-0.008,0.003,89.06,91.5,103.09,89.06
1628274990.000087,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,766.0,21.0,8.0,6.0,14.0,36.0,30.0,87.0,0.0,1500.0,4.3,205.89000000000001,1.3900000000000001,-2.39,35.0,23.25,0.0,0.0,8.0,0.0,1.4000000000000001,2.4000000000000004,13.0,0.0,0.0,,,,-0.08500000000000002,0.4819999999999999,-0.031,0.0,0.0,0.0,-0.014000000000000012,0.54,-0.012,-0.05600120496749883,2.16004647731781,-0.04800103282928467,4.000086069107056,0.0,-0.5,0.0,0.0,0.0,-66.5679854016305,687.5559476599688,4.1000000000000005,0.0,685.395901182651,0.0,6.0,14.189262889671152,0.9310201892310649,-129.01348133365562,0.04000000000000001,-0.516,-0.02,0.01,0.054999999999999966,-0.544,-0.006,0.0,0.08500000000000002,-0.4819999999999999,-0.031,0.021,0.03,-0.485,-0.044,-0.022,0.04300000000000001,-0.482,-0.018000000000000002,-0.031,0.04599999999999996,-0.45799999999999996,0.029,0.008,,,,,,,,,,,,,,,,,-0.057999999999999996,-0.385,0.012,-0.045,0.193,0.121,-0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,9.61,10.27,10.05,9.73,0.014000000000000012,-0.54,-0.012,0.0,98.82,96.38,95.77,87.84
1628274995.000062,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,767.0,21.0,8.0,6.0,14.0,36.0,35.0,62.0,0.0,1500.0,4.1000000000000005,207.8,1.3,-2.19,35.0,23.25,0.0,0.0,8.0,0.0,1.3,2.2,13.0,0.0,0.0,-0.8220779754157482,-1.5592096220126335,-0.040000200272609025,-0.08700000000000002,0.524,-0.016,0.0,0.0,0.0,-0.016000000000000042,0.537,-0.013000000000000001,-0.07999959945678732,2.6849865567684175,-0.06499967455863953,4.999974966049194,-0.1999999999999993,-0.09000000000000008,0.0,0.0,0.0,-66.64798500108728,690.2409342167372,3.9000000000000012,0.0,687.5559476599688,0.0,6.0,14.12212263686386,0.7257051489955232,-124.4134726359406,0.02300000000000002,-0.505,-0.02,0.009000000000000001,0.08000000000000002,-0.555,-0.02,-0.008,0.08700000000000002,-0.524,-0.016,-0.001,0.014999999999999958,-0.516,-0.044,0.01,-0.02400000000000002,-0.495,-0.001,-0.016,0.05499999999999999,-0.48,0.063,0.089,,,,,,,,,,,,,,,,,-0.01200000000000001,-0.41000000000000003,-0.002,0.007,-0.14699999999999996,-0.297,-0.009000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,9.77,10.36,10.16,9.88,0.016000000000000042,-0.537,-0.013000000000000001,0.002,92.72,87.23,98.21,89.67
1628275000.000034,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,768.0,21.0,8.0,6.0,14.0,36.0,40.0,34.0,0.0,1500.0,4.2,207.20000000000002,1.49,-2.39,35.0,23.25,0.0,0.0,8.0,0.0,1.5,2.4000000000000004,13.0,0.0,0.0,0.35146340904448364,0.6838738312125423,0.020000111580517455,-0.09199999999999997,0.496,-0.024,0.0,0.0,0.0,-0.02100000000000002,0.5450000000000002,-0.019,-0.10499941420555124,2.7249847972393044,-0.09499946999549866,4.999972105026245,0.09999999999999964,0.18999999999999995,0.0,0.0,0.0,-66.75298441529283,692.9659190139765,4.000000000000001,0.0,690.2409342167372,0.0,6.0,14.326718572526346,0.6403102279845523,-123.87306190547208,0.03500000000000003,-0.533,-0.014,-0.003,0.05000000000000002,-0.53,-0.007,-0.01,0.09199999999999997,-0.496,-0.024,-0.026000000000000002,0.11000000000000004,-0.44200000000000006,-0.04,0.037,0.032,-0.5550000000000002,-0.006,-0.001,0.03900000000000001,-0.612,0.015,-0.032,,,,,,,,,,,,,,,,,0.08400000000000002,-0.36,-0.017,-0.008,0.155,-0.21000000000000002,0.062,-0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,9.84,10.46,10.31,9.99,0.02100000000000002,-0.5450000000000002,-0.019,-0.002,95.77,97.6,101.87,90.89
1628275005.000021,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,769.0,21.0,8.0,6.0,14.0,36.0,45.0,21.0,0.0,1500.0,4.0,208.19,2.0,-1.6,35.0,23.27,0.0,0.0,8.0,0.0,2.0,1.6,13.0,0.0,0.0,-0.5411085574482134,-1.0095862590310334,-0.04000010490444996,-0.10700000000000001,0.5490000000000002,-0.02,0.0,0.0,0.0,-0.023999999999999966,0.5450000000000002,-0.012,-0.11999968528747541,2.724992853403092,-0.0599998426437378,4.999986886978149,-0.20000000000000018,0.51,0.0,0.0,0.0,-66.87298410058031,695.6909118673797,3.8000000000000007,0.0,692.9659190139765,0.0,6.0,14.236197174294384,1.4730610427137256,-94.33211235300567,0.06400000000000003,-0.507,-0.017,-0.02,0.093,-0.524,-0.009000000000000001,-0.019,0.10700000000000001,-0.5490000000000002,-0.02,0.021,0.05300000000000002,-0.4750000000000001,-0.052000000000000005,0.02,0.03899999999999998,-0.517,-0.003,-0.032,0.006000000000000005,-0.4850000000000001,0.044,0.01,,,,,,,,,,,,,,,,,-0.006000000000000005,-0.443,-0.004,0.02,-0.011999999999999997,-0.21100000000000002,0.039,-0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,9.98,10.59,10.370000000000001,10.08,0.023999999999999966,-0.5450000000000002,-0.012,0.0,94.55,96.99,97.6,89.06
1628275009.000098,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,770.0,21.0,8.0,6.0,14.0,36.0,49.0,98.0,0.0,1500.0,3.7,209.6,1.79,-2.19,35.0,23.25,0.0,0.0,8.0,0.0,1.8,2.2,13.0,0.0,0.0,-1.1853784186689018,-2.0866433770941857,-0.07499855610527857,-0.07500000000000001,0.5489999999999999,-0.021,0.0,0.0,0.0,-0.03699999999999998,0.552,-0.016,-0.14800284934043875,2.2080425090789797,-0.0640012321472168,4.00007700920105,-0.2999999999999998,-0.20999999999999996,0.0,0.0,0.0,-67.02098694992075,697.8989543764586,3.500000000000001,0.0,695.6909118673797,0.0,6.0,14.105209531719602,1.2226044134678067,-97.66138215847856,0.06900000000000003,-0.546,-0.012,-0.028,0.05600000000000002,-0.552,-0.016,0.035,0.07500000000000001,-0.5489999999999999,-0.021,-0.006,0.08200000000000005,-0.469,-0.039,-0.065,0.030999999999999972,-0.562,-0.002,0.0,0.11700000000000002,-0.56,0.028,0.07200000000000001,,,,,,,,,,,,,,,,,-0.015000000000000013,-0.39699999999999996,-0.008,0.063,-0.03699999999999998,-0.3539999999999999,-0.006,-0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,10.1,10.8,10.55,10.27,0.03699999999999998,-0.552,-0.016,0.004,91.5,93.94,95.16,93.94
1628275014.000072,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,771.0,21.0,8.0,6.0,14.0,36.0,54.0,72.0,0.0,1500.0,3.7,209.99,2.19,-2.19,35.0,23.27,0.0,0.0,8.0,0.0,2.2,2.2,13.0,0.0,0.0,,,,-0.11699999999999999,0.5049999999999999,-0.017,0.0,0.0,0.0,-0.05099999999999996,0.5349999999999999,-0.018000000000000002,-0.2549986746311186,2.674986096620559,-0.08999953222274781,4.999974012374878,0.0,0.3999999999999999,0.0,0.0,0.0,-67.27598562455188,700.5739404730792,3.500000000000001,0.0,697.8989543764586,0.0,6.0,14.233073902108451,1.3914852219056195,-76.03496504167218,0.07599999999999998,-0.542,-0.019,0.019,0.11699999999999999,-0.55,-0.02,-0.004,0.11699999999999999,-0.5049999999999999,-0.017,0.023,0.061,-0.45599999999999996,-0.038,-0.043000000000000003,0.038000000000000034,-0.513,-0.014,-0.013000000000000001,0.05300000000000002,-0.48599999999999993,0.039,-0.021,,,,,,,,,,,,,,,,,0.064,-0.473,-0.024,0.089,0.045999999999999985,-0.249,0.047,-0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,10.25,10.93,10.65,10.39,0.05099999999999996,-0.5349999999999999,-0.018000000000000002,0.0,93.33,97.6,103.09,92.72
1628275019.000057,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,772.0,21.0,8.0,6.0,14.0,36.0,59.0,57.0,0.0,1500.0,3.5,210.6,1.49,-2.19,35.0,23.25,0.0,0.0,8.0,0.0,1.5,2.2,13.0,0.0,0.0,-0.7828036840889442,-1.3236487424027075,-0.04000012016332488,-0.07500000000000001,0.529,-0.017,0.0,0.0,0.0,-0.04000000000000001,0.554,-0.028,-0.1999993991851807,2.7699916787147525,-0.13999957942962646,4.999984979629517,-0.20000000000000018,-0.7,0.0,0.0,0.0,-67.47598502373705,703.343932151794,3.3000000000000007,0.0,700.5739404730792,0.0,6.0,14.087070194208621,0.402928574766407,-101.34674416166872,0.035999999999999976,-0.5389999999999999,-0.022,-0.002,0.092,-0.549,-0.026000000000000002,-0.035,0.07500000000000001,-0.529,-0.017,0.022,0.08800000000000002,-0.42599999999999993,-0.051000000000000004,-0.023,0.06600000000000003,-0.54,-0.029,0.013000000000000001,0.061999999999999944,-0.53,0.003,-0.077,,,,,,,,,,,,,,,,,0.137,-0.46099999999999997,0.014,-0.153,0.127,-0.31899999999999995,-0.026000000000000002,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,10.36,10.91,10.72,10.43,0.04000000000000001,-0.554,-0.028,-0.002,91.5,98.21,93.33,90.89
